Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft),Pressure (Pa)
3.259997,S,3.259997,0.7417364,0,0.53348,0,572.6054,57.73255,69.35938,0,68.23442,79.27036,1.839322,248.186029578506,248.18602957744,0.000727414030319409,851.16866991011,851.168669907244,0.00220897128695575,89.99986,89.99986,1368.728,0.003341243,96651.04
3.269997,S,3.269997,0.7439265,0,0.533513,0,571.4953,57.69704,69.75074,0,68.22186,79.27036,1.841416,247.521294723254,247.521294722189,0.000725963446870638,853.643882802018,853.643882799141,0.00221623092126219,89.99986,89.99986,1377.264,0.003363369,96622.45
3.279997,S,3.279997,0.7461108,0,0.5335459,0,570.3853,57.66161,70.14194,0,68.2093,79.27036,1.84351,246.855534668087,246.855534667024,0.000724508149207558,856.112438093522,856.112438090635,0.00222347600259232,89.99986,89.99986,1385.826,0.003385568,96593.78
3.289997,S,3.289997,0.7482896,0,0.5335788,0,569.2754,57.62626,70.53304,0,68.19673,79.27036,1.845603,246.188725571151,246.188725570089,0.000723048091855432,858.574325294206,858.574325291308,0.00223070648334926,89.99986,89.99986,1394.411,0.003407839,96565.04
3.299997,S,3.299997,0.7504628,0,0.5336115,0,568.1655,57.59098,70.9239,0,68.18417,79.27036,1.847697,245.520831669654,245.520831668594,0.000721583297551628,861.029533556024,861.029533553116,0.00223792231616349,89.99986,89.99986,1403.022,0.003430182,96536.22
3.309997,S,3.309997,0.7526302,0,0.5336441,0,567.0558,57.55577,71.31459,0,68.17161,79.27036,1.849791,244.851984093821,244.851984092762,0.000720114008828073,863.478053342234,863.478053339315,0.00224512345609081,89.99986,89.99986,1411.656,0.003452597,96507.33
3.319997,S,3.319997,0.754792,0,0.5336766,0,565.9462,57.52064,71.70509,0,68.15904,79.27036,1.851885,244.182190790936,244.182190789878,0.00071864029389687,865.919875195564,865.919875192635,0.00225230985886915,89.99986,89.99986,1420.316,0.003475084,96478.36
3.329997,S,3.329997,0.7569482,0,0.5337091,0,564.8366,57.48558,72.09537,0,68.14648,79.27036,1.853979,243.511237184272,243.511237183216,0.000717161690431536,868.354987512978,868.354987510038,0.00225948147561317,89.99986,89.99986,1428.999,0.003497643,96449.32
3.339997,S,3.339997,0.7590986,0,0.5337415,0,563.7271,57.4506,72.48544,0,68.13392,79.27036,1.856073,242.839357718773,242.839357717718,0.000715678698654167,870.783381035886,870.783381032936,0.00226663826243975,89.99986,89.99986,1437.707,0.003520274,96420.2
3.349997,S,3.349997,0.7612434,0,0.5337738,0,562.6179,57.41569,72.87525,0,68.12135,79.27036,1.858166,242.166548420794,242.166548419741,0.000714191288248274,873.205046465966,873.205046463005,0.0022737801751626,89.99986,89.99986,1446.439,0.003542976,96391.01
3.359997,S,3.359997,0.7633825,0,0.5338061,0,561.5086,57.38086,73.26483,0,68.1088,79.27036,1.86026,241.492785448478,241.492785447426,0.000712699375843507,875.619974266473,875.619974263502,0.00228090716876173,89.99986,89.99986,1455.195,0.00356575,96361.74
3.369997,S,3.369997,0.7655159,0,0.5338382,0,560.3995,57.3461,73.65414,0,68.09623,79.27036,1.862354,240.817933697959,240.817933696909,0.00071120305996846,878.028153549625,878.028153546644,0.00228801919920245,89.99986,89.99986,1463.976,0.003588594,96332.4
3.379997,S,3.379997,0.7676435,0,0.5338702,0,559.2904,57.31142,74.04318,0,68.08366,79.27036,1.864448,240.142223640537,240.142223639488,0.000709702257252783,880.429575732354,880.429575729363,0.00229511622161635,89.99986,89.99986,1472.78,0.00361151,96302.99
3.389997,S,3.389997,0.7697656,0,0.5339022,0,558.1815,57.27681,74.43196,0,68.07111,79.27036,1.866542,239.465484409558,239.465484408511,0.000708197013171214,882.824230522926,882.824230519924,0.00230219819158977,89.99986,89.99986,1481.608,0.003634497,96273.51
3.399997,S,3.399997,0.7718817,0,0.5339341,0,557.0726,57.24227,74.82042,0,68.05854,79.27036,1.868636,238.787831240673,238.787831239627,0.000706687395935856,885.212108781959,885.212108778947,0.00230926506539117,89.99986,89.99986,1490.46,0.003657554,96243.96
3.409997,S,3.409997,0.7739921,0,0.5339658,0,555.9639,57.20781,75.2086,0,68.04597,79.27036,1.87073,238.109287975738,238.109287974694,0.000705173648078636,887.593201608494,887.593201605472,0.00231631680171434,89.99986,89.99986,1499.336,0.003680682,96214.33
3.419997,S,3.419997,0.7760969,0,0.5339975,0,554.8553,57.17342,75.59642,0,68.03342,79.27036,1.872823,237.429779115538,237.429779114495,0.000703655580121485,889.96749934658,889.967499343547,0.00232335335735828,89.99986,89.99986,1508.236,0.00370388,96184.63
3.429997,S,3.429997,0.7781959,0,0.5340292,0,553.7467,57.13911,75.98394,0,68.02085,79.27036,1.874917,236.749284791854,236.749284790813,0.000702132987428092,892.334992141581,892.334992138538,0.00233037468707562,89.99986,89.99986,1517.159,0.003727149,96154.86
3.439997,S,3.439997,0.7802891,0,0.5340607,0,552.6431,57.10488,76.37112,0,68.00829,79.27036,1.877011,236.070626291271,236.070626290231,0.000700613274801319,894.695698351727,894.695698348674,0.00233738081966703,89.99986,89.99986,1526.106,0.003750487,96125.01
3.449997,S,3.449997,0.7823765,0,0.5340921,0,551.547,57.07072,76.75793,0,67.99573,79.27036,1.879105,235.39529372994,235.395293728902,0.000699100466755311,897.049651236411,897.049651233348,0.00234437182417832,89.99986,89.99986,1535.077,0.003773896,96095.1
3.459997,S,3.459997,0.7844582,0,0.5341235,0,550.451,57.03663,77.14439,0,67.98316,79.27036,1.881199,234.719027362488,234.719027361451,0.000697583437137968,899.396841457573,899.396841454499,0.00235134765839378,89.99986,89.99986,1544.071,0.003797375,96065.12
3.469997,S,3.469997,0.7865342,0,0.5341547,0,549.3552,57.00262,77.53048,0,67.9706,79.27036,1.883293,234.041938450918,234.041938449883,0.000696062261740516,901.73726078977,901.737260786686,0.0023583082808556,89.99986,89.99986,1553.088,0.003820923,96035.06
3.479997,S,3.479997,0.7886044,0,0.5341859,0,548.2595,56.96868,77.9162,0,67.95804,79.27036,1.885387,233.363975337873,233.363975336839,0.000694537008775061,904.070900490988,904.070900487894,0.00236525365078811,89.99986,89.99986,1562.129,0.003844541,96004.94
3.489997,S,3.489997,0.790669,0,0.534217,0,547.1639,56.93481,78.30151,0,67.94547,79.27036,1.88748,232.685114181493,232.685114180461,0.000693007549396516,906.397751580794,906.39775157769,0.00237218372612718,89.99986,89.99986,1571.193,0.003868228,95974.74
3.499997,S,3.499997,0.7927278,0,0.5342481,0,546.0682,56.90102,78.68642,0,67.93291,79.27036,1.889574,232.005279482559,232.005279481529,0.000691473989712599,908.717804323762,908.717804320648,0.00237909846586975,89.99986,89.99986,1580.28,0.003891985,95944.48
3.509997,S,3.509997,0.7947808,0,0.534279,0,544.9728,56.86731,79.07095,0,67.92035,79.27036,1.891668,231.324685817799,231.32468581677,0.000689936405514536,911.031051130236,911.031051127111,0.00238599782977068,89.99986,89.99986,1589.39,0.00391581,95914.15
3.519997,S,3.519997,0.796828,0,0.5343097,0,543.8774,56.83366,79.45506,0,67.90778,79.27036,1.893762,230.643233846135,230.643233845108,0.00068839485743531,913.337483417144,913.337483414009,0.00239288177819116,89.99986,89.99986,1598.524,0.003939705,95883.74
3.529997,S,3.529997,0.7988695,0,0.5343406,0,542.782,56.80009,79.83871,0,67.89522,79.27036,1.895856,229.960832173776,229.96083217275,0.000686849125680362,915.637091687481,915.637091684336,0.00239975026929444,89.99986,89.99986,1607.68,0.003963667,95853.27
3.539997,S,3.539997,0.8009052,0,0.5346125,0,541.6869,56.7666,80.25811,0,67.88266,79.27036,1.89795,229.257187405544,229.25718740452,0.000685245777434769,917.929663510293,917.929663507138,0.00240660272691562,89.99986,89.99986,1616.859,0.003987699,95822.73
3.549997,S,3.549997,0.8029348,0,0.5351841,0,540.5917,56.73318,80.72263,0,67.87009,79.27036,1.900044,228.526680810133,228.526680809111,0.000683570215308241,920.214930267314,920.214930264149,0.00241343842891591,89.99986,89.99986,1626.061,0.0040118,95792.13
3.559997,S,3.559997,0.8049583,0,0.535754,0,539.4967,56.69983,81.18709,0,67.85753,79.27036,1.902137,227.79513709388,227.795137092859,0.00068189001475863,922.492881587336,922.492881584161,0.00242025732891108,89.99986,89.99986,1635.286,0.004035968,95761.45
3.569997,S,3.569997,0.8069757,0,0.5363222,0,538.4018,56.66656,81.65147,0,67.84497,79.27036,1.904231,227.062444994778,227.062444993759,0.000680205160627692,924.763505986531,924.763505983346,0.00242705938036532,89.99986,89.99986,1644.534,0.004060205,95730.7
3.579997,S,3.579997,0.8089867,0,0.5368886,0,537.3069,56.63335,82.11578,0,67.83241,79.27036,1.906325,226.328687959333,226.328687958316,0.000678515599861566,927.026792815536,927.026792812341,0.00243384453621228,89.99986,89.99986,1653.804,0.004084509,95699.9
3.589997,S,3.589997,0.8109915,0,0.5374533,0,536.2121,56.60023,82.58002,0,67.81984,79.27036,1.908419,225.593734857322,225.593734856307,0.000676820976241487,929.282730113685,929.28273011048,0.00244061274582341,89.99986,89.99986,1663.097,0.004108882,95669.02
3.599997,S,3.599997,0.8129902,0,0.5380162,0,535.1174,56.56718,83.04416,0,67.80728,79.27036,1.910513,224.857752581754,224.857752580741,0.000675121880939025,931.531307589243,931.531307586028,0.0024473639644819,89.99986,89.99986,1672.412,0.004133321,95638.08
3.609997,S,3.609997,0.8149825,0,0.5385773,0,534.0228,56.5342,83.50814,0,67.79472,79.27036,1.912607,224.120737158989,224.120737157977,0.000673418139634357,933.772514910738,933.772514907513,0.00245409814572772,89.99986,89.99986,1681.75,0.004157829,95607.06
3.619997,S,3.619997,0.8169686,0,0.5391367,0,532.9283,56.50129,83.97199,0,67.78215,79.27036,1.914701,223.382640905307,223.382640904297,0.000671709926647306,936.006341269861,936.006341266626,0.00246081524484405,89.99986,89.99986,1691.11,0.004182403,95575.99
3.629997,S,3.629997,0.8189483,0,0.5396942,0,531.8339,56.46846,84.43564,0,67.76959,79.27036,1.916794,222.643531372641,222.643531371633,0.000669997173765766,938.232776533823,938.232776530578,0.00246751521643195,89.99986,89.99986,1700.493,0.004207045,95544.84
3.639997,S,3.639997,0.8209218,0,0.5402501,0,530.7396,56.4357,84.89917,0,67.75703,79.27036,1.918888,221.903333061772,221.903333060766,0.000668279729407286,940.451809814841,940.451809811586,0.00247419801357665,89.99986,89.99986,1709.897,0.004231753,95513.64
3.649997,S,3.649997,0.822889,0,0.5408041,0,529.6453,56.40302,85.36242,0,67.74446,79.27036,1.920982,221.162185050209,221.162185049205,0.000666558002844488,942.663431615908,942.663431612644,0.00248086359345611,89.99986,89.99986,1719.324,0.004256529,95482.36
3.659997,S,3.659997,0.8248501,0,0.5413564,0,528.5512,56.37041,85.82553,0,67.7319,79.27036,1.923076,220.419991970519,220.419991969516,0.000664831592383872,944.867631486346,944.867631483071,0.00248751190923135,89.99986,89.99986,1728.773,0.004281371,95451.03
3.669997,S,3.669997,0.8268045,0,0.541907,0,527.4572,56.33788,86.28835,0,67.71934,79.27036,1.92517,219.676809453702,219.676809452701,0.000663100990668412,947.06439953178,947.064399528496,0.00249414291898982,89.99986,89.99986,1738.243,0.004306279,95419.63
3.679997,S,3.679997,0.8287528,0,0.5424557,0,526.2547,56.30541,86.75094,0,67.70677,79.27036,1.927264,218.870628799592,218.870628798593,0.000661202678126195,949.253105770855,949.253105767561,0.00250075494562329,89.99986,89.99986,1747.736,0.004331253,95388.16
3.689997,S,3.689997,0.8306943,0,0.5430025,0,524.6174,56.27303,87.21313,0,67.69421,79.27036,1.929358,217.814982833306,217.81498283231,0.00065864508043905,951.431255550503,951.431255547199,0.00250734139628046,89.99986,89.99986,1757.25,0.004356294,95356.63
3.699997,S,3.699997,0.8326266,0,0.5435467,0,522.9802,56.24074,87.6743,0,67.68165,79.27036,1.931451,216.75830371982,216.758303718827,0.000656082503268302,953.598838539252,953.598838535938,0.0025139022211665,89.99986,89.99986,1766.786,0.0043814,95325.04
3.709997,S,3.709997,0.83455,0,0.5440884,0,521.3431,56.20856,88.13448,0,67.66908,79.27036,1.933545,215.700639142852,215.700639141862,0.000653514954193073,955.755844882467,955.755844879144,0.00252043737056236,89.99986,89.99986,1776.344,0.004406572,95293.38
3.719997,S,3.719997,0.8364642,0,0.5446275,0,519.7062,56.17649,88.59362,0,67.65652,79.27036,1.935639,214.641850024894,214.641850023907,0.000650942152785823,957.90226333474,957.902263331407,0.00252694679194472,89.99986,89.99986,1785.923,0.004431809,95261.66
3.729997,S,3.729997,0.8383694,0,0.5451642,0,518.0693,56.14453,89.05173,0,67.64396,79.27036,1.937733,213.582039680666,213.582039679682,0.00064836445526532,960.038083683807,960.038083680464,0.00253343043635245,89.99985,89.99985,1795.523,0.004457111,95229.88
3.739997,S,3.739997,0.8402653,0,0.5456981,0,516.4325,56.11267,89.50871,0,67.63139,79.27036,1.939827,212.521279635744,212.521279634763,0.00064578185405244,962.163296432661,962.163296429309,0.00253988825474863,89.99985,89.99985,1805.145,0.004482477,95198.04
3.749997,S,3.749997,0.8421522,0,0.5462296,0,514.7957,56.08093,89.96459,0,67.61883,79.27036,1.941921,211.459450680834,211.459450679856,0.000643194235460343,964.277890892205,964.277890888843,0.00254632019695947,89.99985,89.99985,1814.787,0.004507908,95166.14
3.759997,S,3.759997,0.8440301,0,0.5467585,0,513.159,56.0493,90.41936,0,67.60627,79.27036,1.944015,210.396648183372,210.396648182397,0.000640601690438501,966.381857327012,966.38185732364,0.00255272621372067,89.99985,89.99985,1824.451,0.004533404,95134.17
